Lazy,Over,six,Cochabamba,El_Alto,La_Paz,Oruro,Santa_Cruz,Shocks,Manufacture,Commerce,Services,Individual,Consumption,Groups,Village,Others,Loan_Term,Lenders,Years_with_new_loans,First_timer,Cohort_1997,Cohort_1998,Cohort_1999,Cohort_2000,Default_First,Number_Potential_Workers,Age_Main_Income_Source,Education_Average,Diversification,Savings,Migrants,Female_Main_Person,Commercial,Assets,cruzados,Shocks_97,Shocks_98,Shocks_99,Shocks_00,Shocks_01,cuest
0.0,1.0,C,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1.0,3,3,0,0,0,1,0,0,3,40.0,17.0,1.75,1,0.0,0,0,8.2,0,0,0,1,1,1,43
0.0,1.0,C,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.5,1,2,0,1,0,0,0,0,1,51.0,4.0,0.0,0,1.0,0,0,0.008810572,0,1,0,0,0,0,433
0.0,1.0,B,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2.0,1,1,1,0,0,0,1,0,3,25.0,12.0,1.5,0,0.0,0,1,0.96558005,0,0,0,0,1,0,434
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3.0,1,1,1,0,1,0,0,0,2,30.0,12.5,1.25,1,0.0,1,1,0.70013213,0,0,0,0,1,1,437
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1.0,1,1,1,0,1,0,0,0,2,27.0,9.0,2.0,0,0.0,0,0,0.30950072,0,0,0,1,0,0,439
1.0,1.0,D,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.0,1,1,1,0,1,0,0,0,2,50.0,3.0,2.0,0,0.0,1,0,0.8643172,0,0,1,1,0,0,440
0.0,1.0,C,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.5,1,1,1,0,0,1,0,0,3,22.0,9.666667,1.375,1,0.0,1,1,0.095447876,0,0,0,1,0,0,441
0.0,1.0,C,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4.0,2,1,1,0,0,0,0,1,4,49.0,16.0,2.5,0,0.0,0,1,3.8049488,0,0,0,0,0,1,447
0.0,1.0,B,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2.0,2,1,1,0,1,0,0,0,3,33.0,10.666667,1.0,1,0.0,0,0,9.95,0,0,1,0,0,0,449
0.0,1.0,C,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0.5,2,2,0,0,1,0,0,0,3,33.0,10.666667,2.0,1,0.0,0,0,9.95,0,0,1,0,0,0,449
0.0,1.0,B,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.5,2,2,0,1,0,0,0,1,4,48.0,14.0,1.125,1,0.0,1,0,14.057474,0,0,1,0,1,1,450
,,F,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.8333333,2,2,0,0,0,1,0,1,3,37.0,10.0,1.0,1,0.0,1,1,1.2157122,0,0,0,0,1,1,451
1.0,1.0,D,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1.5,2,1,1,0,0,0,1,0,3,37.0,10.0,1.0,1,0.0,1,1,1.2157122,1,0,0,0,1,1,451
,0.0,A,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.083333336,2,1,1,0,0,1,0,1,2,42.0,8.5,1.875,1,0.0,0,0,3.1482377,0,0,0,0,0,0,454
,,F,0,0,0,0,1,1,0,1,0,0,1,0,0,0,5.0,4,5,0,1,0,0,0,1,2,30.0,13.5,3.25,1,0.0,0,0,4.6249485,0,0,0,1,0,1,456
,,F,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3.0,4,5,0,1,0,0,0,1,2,30.0,13.5,3.25,1,0.0,0,0,4.6249485,0,0,0,1,0,1,456
1.0,1.0,D,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.6666667,1,1,1,0,0,1,0,1,7,40.0,8.5,2.875,1,0.0,1,1,0.55837,0,0,0,1,0,0,457
1.0,1.0,E,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.5833333,2,3,0,1,0,0,0,0,2,34.0,13.5,2.0,0,1.0,1,0,0.019823788,0,1,0,1,0,0,460
1.0,1.0,E,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.8333333,2,2,0,0,1,0,0,1,2,34.0,13.5,2.0,0,1.0,1,0,0.019823788,0,0,0,1,1,0,460
0.0,1.0,B,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6.0,2,1,1,0,1,0,0,0,5,53.0,16.0,2.5,0,0.0,0,0,0.13076358,0,0,1,0,0,0,46
0.0,1.0,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,5,1,0,1,0,0,0,1,4,40.0,10.5,0.0,1,0.0,1,0,0.101395,0,0,0,0,0,0,461
1.0,1.0,E,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,5,2,0,1,0,0,0,0,4,40.0,10.5,0.5,1,0.0,1,0,0.101395,0,0,0,0,0,0,461
1.0,1.0,D,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.33333334,5,1,1,0,1,0,0,0,4,40.0,10.5,0.5,1,0.0,1,0,0.101395,1,0,0,0,0,0,461
1.0,1.0,E,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.8333333,1,3,0,1,0,0,0,0,3,45.0,7.0,1.25,0,0.0,0,0,1.3195301,0,0,0,0,0,0,462
1.0,1.0,E,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4.0,1,1,1,0,0,1,0,0,2,35.0,11.0,1.0,0,0.0,0,0,1.1415565,0,0,0,0,0,1,463
0.0,1.0,C,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.5,1,1,1,0,1,0,0,0,5,46.0,5.6,3.875,0,0.0,0,1,0.091776796,0,0,0,0,0,0,465
,0.0,A,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.0,1,1,1,0,0,0,1,1,5,46.0,5.6,3.875,0,0.0,0,1,0.091776796,0,0,0,0,1,1,465
0.0,1.0,C,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.5,1,1,1,0,0,1,0,0,5,39.0,10.0,1.0,0,0.0,1,0,0.4230543,0,0,0,0,0,0,467
0.0,1.0,C,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3.0,1,1,1,0,0,1,0,0,3,35.0,12.0,2.0,1,0.0,0,0,9.382819,0,0,0,0,1,1,471
0.0,1.0,B,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.5833333,1,1,1,0,1,0,0,0,6,50.0,5.75,2.0,1,0.0,1,0,0.33259913,0,0,1,0,0,0,473
0.0,1.0,C,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.0,1,1,1,0,1,0,0,0,2,30.0,13.0,1.25,1,0.0,0,0,0.74052864,0,0,0,0,0,0,475
1.0,1.0,E,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.3333334,1,1,1,1,0,0,0,0,2,38.0,8.5,1.25,0,0.0,0,0,0.19089574,0,0,0,0,0,0,477
0.0,1.0,C,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,3,5,0,1,0,0,0,0,3,42.0,7.3333335,2.0,1,1.0,1,0,0.58318645,0,0,0,0,1,1,479
0.0,1.0,B,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.6666667,3,3,0,1,0,0,0,0,3,42.0,7.3333335,1.625,1,1.0,1,0,0.58318645,0,0,0,0,0,0,479
1.0,1.0,E,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1.0,2,1,1,0,0,0,1,1,2,28.0,15.0,1.0,1,0.0,0,0,0.23957416,0,0,0,0,0,1,481
1.0,1.0,D,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3.0,1,2,0,0,1,0,0,0,4,51.0,13.5,2.0,0,0.0,0,0,2.6261528,0,0,0,0,0,1,482
0.0,1.0,B,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1.5,1,4,0,1,0,0,0,0,2,56.0,4.0,2.0,0,1.0,0,0,0.17048459,0,0,0,0,1,1,483
1.0,1.0,E,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,5,39.0,7.0,2.0,0,0.0,1,0,1.2929516,0,0,0,0,1,1,484
1.0,1.0,E,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.0,1,1,1,0,1,0,0,0,3,50.0,11.666667,1.0,0,0.0,0,0,2.413583,0,0,0,0,0,0,485
0.0,1.0,B,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3.0,1,1,1,0,0,1,0,0,3,40.0,14.0,1.25,0,0.0,1,0,1.8520558,0,0,0,0,0,1,487
0.0,1.0,C,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,2,1,1,0,0,0,0,1,6,51.0,10.333333,2.0,0,0.0,0,0,1.1938326,0,0,0,0,0,0,489
1.0,1.0,E,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.5,1,3,0,1,0,0,0,0,7,50.0,10.857142,2.625,1,0.0,0,1,1.2317328,0,0,0,0,0,0,490
1.0,1.0,D,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0.25,1,2,0,0,0,1,0,0,8,23.0,9.125,2.75,1,1.0,1,0,0.095447876,0,0,0,0,1,0,491
0.0,1.0,C,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,1,1,1,0,0,0,0,0,2,58.0,7.5,2.0,0,0.0,1,0,0.022760646,0,0,0,0,0,1,492
,0.0,A,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,1,2,0,0,1,0,0,0,4,64.0,11.5,3.0,0,0.0,0,0,0.24886931,0,0,0,0,1,0,493
1.0,1.0,D,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.1666666,2,3,0,1,0,0,0,0,3,52.0,10.5,2.0,0,0.0,0,0,3.8833702,0,0,0,0,0,0,495
1.0,1.0,D,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.8333333,2,2,0,0,1,0,0,0,3,52.0,10.5,2.0,0,0.0,0,0,3.8833702,0,0,0,0,0,0,495
1.0,1.0,E,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.8333333,1,2,0,0,0,1,0,0,4,32.0,17.0,2.125,1,0.0,0,0,1.668135,0,0,0,1,0,0,496
0.0,1.0,B,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.5833333,2,3,0,0,1,0,0,0,2,37.0,12.5,1.5,0,0.0,1,1,0.48516887,0,0,0,1,1,0,497
,0.0,A,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2.0,1,1,1,0,0,0,1,0,2,40.0,12.0,1.0,1,0.0,1,0,2.159075,0,0,0,0,0,0,498
0.0,1.0,C,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.0,1,1,1,0,1,0,0,0,3,38.0,16.0,1.25,0,0.0,0,0,2.5044787,0,0,0,0,0,0,499
0.0,1.0,C,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.5,1,1,1,0,1,0,0,0,5,48.0,4.0,2.0,0,0.0,0,0,0.007342144,0,0,0,0,0,0,501
,0.0,A,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.75,2,1,0,0,0,1,0,0,4,40.0,7.0,2.0,0,0.0,0,0,0.13950074,0,0,0,0,0,0,502
1.0,1.0,E,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3.0,2,1,1,0,0,1,0,1,4,40.0,7.0,2.0,0,0.0,0,0,0.13950074,0,0,0,0,0,1,502
1.0,1.0,E,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,1,1,0,1,0,0,0,0,4,49.0,8.0,1.0,1,0.0,0,0,3.2512481,0,0,1,0,0,0,503
,0.0,A,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.5,1,1,1,0,0,0,0,0,2,28.0,12.0,1.0,0,0.0,0,0,0.5907489,0,0,0,0,0,1,504
0.0,1.0,C,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,1,2,0,0,0,1,0,0,4,55.0,11.0,2.0,0,0.0,1,0,1.2871218,0,0,0,0,1,1,506
1.0,1.0,E,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.0,2,1,1,0,0,1,0,1,3,36.0,7.3333335,1.5,1,1.0,0,0,1.8964758,0,0,0,1,1,0,507
1.0,1.0,D,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,1,1,1,0,0,1,0,0,2,29.0,7.5,1.0,0,0.0,0,0,0.6688693,0,0,0,0,1,0,508
0.0,1.0,C,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,1,1,0,0,1,0,0,0,4,38.0,14.5,1.25,0,0.0,1,0,0.78928053,0,0,1,1,0,0,509
0.0,1.0,C,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,2,1,1,0,0,1,0,0,2,29.0,13.0,1.0,0,0.0,0,0,1.30558,0,0,0,1,0,0,510
0.0,1.0,C,0,0,0,1,0,1,0,1,0,0,1,0,0,0,3.0,2,1,1,0,0,1,0,0,2,29.0,13.0,1.0,0,0.0,0,0,1.30558,1,0,0,1,0,0,510
0.0,1.0,C,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3.0,1,1,0,0,0,1,0,0,4,30.0,16.5,2.0,0,0.0,0,0,0.88355356,0,0,0,1,1,1,512
0.0,1.0,B,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,6,45.0,8.8,1.0,0,0.0,0,0,3.2936857,0,0,0,0,1,1,513
0.0,1.0,B,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,1,2,0,0,1,0,0,0,5,49.0,7.5,2.0,0,0.0,0,0,1.0090015,0,0,0,0,0,0,514
0.0,1.0,B,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,3,38.0,7.3333335,2.125,0,0.0,0,1,0.16152716,0,0,0,0,1,1,516
0.0,1.0,C,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.9166667,3,1,1,0,0,1,0,0,4,41.0,4.0,1.0,0,0.0,1,0,1.766975,0,0,0,0,0,0,517
1.0,1.0,D,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.5,3,4,0,1,0,0,0,0,4,41.0,4.0,1.0,0,0.0,1,0,1.766975,0,0,0,0,0,0,517
0.0,1.0,C,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.0,3,1,1,0,0,0,1,0,4,41.0,4.0,1.0,0,0.0,1,0,1.766975,0,0,0,0,0,0,517
0.0,1.0,B,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.0,2,1,0,0,0,1,0,0,2,58.0,5.0,1.0,0,0.0,1,0,0.45381793,0,0,0,1,1,0,518
0.0,1.0,B,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2.0,2,1,1,0,0,1,0,0,2,58.0,5.0,1.0,0,0.0,1,0,0.45381793,0,0,0,1,1,1,518
1.0,1.0,E,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,1,1,1,1,0,0,0,0,4,42.0,7.0,1.0,0,0.0,1,0,0.09397944,0,0,0,0,1,0,519
0.0,1.0,C,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1,1,1,0,1,0,0,0,2,30.0,9.0,1.0,0,0.0,0,0,0.08076358,0,0,0,0,0,0,520
,0.0,A,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,8,43.0,11.0,1.375,0,0.0,0,0,0.94023496,0,0,0,0,0,0,521
1.0,1.0,E,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.5,1,1,1,0,0,1,0,0,4,30.0,16.5,1.125,1,1.0,0,0,1.5835536,0,0,0,0,1,0,523
,0.0,A,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1,1,1,0,0,0,1,0,4,45.0,3.5,1.0,0,0.0,0,0,1.0139501,0,0,0,0,1,1,524
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1,1,1,0,0,1,0,0,2,32.0,7.0,1.0,0,0.0,0,0,0.017621145,0,0,0,0,0,0,527
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,1,1,1,0,1,0,0,0,2,28.0,12.0,1.0,0,0.0,0,0,0.10279002,0,0,0,1,0,0,528
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,1,0,1,0,0,0,0,4,59.0,11.666667,3.25,0,0.0,0,0,0.57929516,0,0,1,1,1,0,531
0.0,1.0,B,0,1,0,0,0,1,1,0,0,1,0,0,0,0,,1,1,1,0,0,0,0,0,3,23.0,7.3333335,3.25,0,0.0,0,0,0.14831132,0,0,0,0,0,1,532
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3.0,1,1,1,0,0,0,1,0,4,54.0,7.3333335,2.25,1,1.0,1,0,0.22320117,0,0,0,0,1,1,533
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,3,0,0,1,0,0,0,4,52.0,6.25,2.75,0,0.0,0,0,0.03671072,0,0,0,1,1,1,534
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.5,1,1,1,0,1,0,0,0,3,54.0,14.5,0.5,0,1.0,1,1,3.5314243,0,0,0,0,0,0,535
,0.0,A,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3.0,2,1,0,1,0,0,0,0,2,63.0,,1.0,1,0.0,0,0,1.9105285,0,0,0,0,0,0,537
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,0,1,0,0,0,0,2,45.0,5.0,2.0,1,1.0,0,0,5.208032,0,0,1,0,0,0,538
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,2,0,0,1,0,0,0,4,,,2.0,1,1.0,0,0,3.5211601,0,0,1,1,0,0,539
0.0,1.0,C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8333333,2,1,1,0,1,0,0,0,2,29.0,3.5,0.5,0,0.0,0,0,0.063142434,0,0,0,0,0,0,540
1.0,1.0,E,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,1,1,0,0,0,1,6,48.0,14.333333,0.0,0,0.0,0,0,0.19823791,0,0,0,0,0,0,54
0.0,1.0,B,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1,1,1,0,0,0,0,0,2,28.0,6.0,3.0,0,0.0,1,0,0.055800293,0,0,0,0,0,1,541
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.5833333,2,4,0,1,0,0,0,0,3,35.0,1.5,2.0,0,0.0,0,0,0.32745963,0,0,0,0,0,1,542
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.8333333,2,5,0,1,0,0,0,0,3,35.0,1.5,2.0,0,0.0,0,0,0.32745963,0,0,0,0,0,1,542
,0.0,A,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.8333333,2,5,0,1,0,0,0,0,4,50.0,3.75,1.5,0,1.0,1,1,0.012481645,0,0,0,1,1,1,545
,0.0,A,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.5833333,2,1,1,0,0,0,0,0,4,50.0,3.75,1.5,0,1.0,1,1,0.012481645,0,0,0,0,0,1,545
,0.0,A,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.6666667,1,1,1,0,0,0,0,0,3,35.0,12.0,1.25,0,0.0,0,1,0.3151689,0,0,0,0,0,1,546
1.0,1.0,E,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.0,2,1,1,0,1,0,0,1,3,55.0,3.5,2.5,0,0.0,0,0,0.7646108,0,0,0,1,1,1,547
0.0,1.0,C,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.6666667,2,1,1,0,0,0,0,0,2,31.0,12.0,1.5,0,0.0,0,1,2.4374743,0,0,0,0,0,1,548
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,3,4,0,0,1,0,0,0,4,38.0,6.0,2.0,0,0.0,0,0,0.026431719,0,0,0,1,1,1,549
1.0,1.0,E,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2.0,3,1,1,0,1,0,0,1,4,38.0,6.0,2.0,0,0.0,0,0,0.026431719,1,0,0,1,1,0,549
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.5,1,1,1,0,0,0,0,0,4,40.0,7.0,1.25,0,0.0,1,1,0.04698972,0,0,0,0,0,1,550
1.0,1.0,E,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3,1,1,0,0,1,0,1,2,33.0,12.0,2.5,0,0.0,0,0,0.11894273,0,0,0,0,1,0,551
1.0,1.0,E,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.5,3,1,1,0,0,1,0,0,2,33.0,12.0,2.5,0,0.0,0,0,0.11894273,0,0,0,0,1,0,551
0.0,1.0,B,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2.0,1,1,1,0,1,0,0,0,2,44.0,7.0,1.0,0,1.0,1,0,0.2923642,0,0,0,1,1,0,552
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,2,21.0,11.5,2.0,1,0.0,0,1,0.03377386,0,0,0,0,1,1,554
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.5,2,3,0,0,1,0,0,1,3,60.0,7.0,2.25,1,0.0,0,0,0.38913363,0,0,0,0,1,1,555
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.5,2,3,0,0,1,0,0,0,3,60.0,7.0,2.25,1,0.0,0,0,0.38913363,0,0,0,0,1,1,555
0.0,1.0,C,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1,1,1,0,1,0,0,0,4,44.0,5.5,2.75,0,0.0,0,0,0.08810573,0,0,0,0,0,0,556
0.0,1.0,B,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.33333334,2,1,1,1,0,0,0,0,3,43.0,7.0,2.0,0,0.0,0,1,0.07936858,0,0,0,0,0,0,557
1.0,1.0,E,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.5,2,1,0,1,0,0,0,1,3,43.0,7.0,2.0,0,0.0,0,1,0.07936858,1,0,0,0,0,0,557
0.0,1.0,B,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.5,1,1,1,0,0,1,0,0,5,52.0,4.75,2.0,0,0.0,0,0,0.034508076,0,0,0,1,0,0,558
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.5,1,1,0,0,0,0,1,0,3,35.0,5.0,2.0,0,0.0,0,0,0.11377387,0,0,0,0,0,1,559
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,2,0,1,0,0,0,0,4,49.0,3.25,2.0,0,0.0,0,0,0.0660793,0,0,0,1,0,0,560
1.0,1.0,D,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2.0,2,1,1,0,0,1,0,0,5,50.0,12.0,1.0,1,0.0,0,0,2.5919235,0,0,0,0,1,1,56
1.0,1.0,D,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5.0,2,1,1,0,1,0,0,0,5,50.0,12.0,1.0,1,0.0,0,0,2.5919235,0,0,0,0,1,1,56
0.0,1.0,B,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.5,1,4,0,0,1,0,0,0,3,33.0,4.6666665,2.25,0,0.0,1,0,0.099853165,0,0,0,0,1,1,561
,0.0,A,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.3333334,1,1,1,0,0,0,1,0,3,45.0,6.0,1.0,0,0.0,0,0,0.10425844,0,0,0,0,0,1,565
,0.0,A,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.5,1,1,1,0,0,0,0,0,2,35.0,4.5,2.0,0,0.0,0,0,0.026431717,0,0,0,0,0,1,566
,0.0,A,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.25,1,1,1,0,0,1,0,0,3,38.0,7.5,2.0,1,0.0,0,0,0.51395005,0,0,0,0,0,0,569
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2.0,1,1,1,0,1,0,0,0,2,23.0,8.0,1.0,0,0.0,0,1,0.23950073,0,0,0,0,1,0,570
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.8333333,1,1,1,0,0,0,1,0,5,50.0,7.0,1.0,0,0.0,0,0,0.09397945,0,0,0,0,1,0,571
0.0,1.0,C,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.25,1,1,1,0,0,1,0,0,4,43.0,9.0,1.0,1,0.0,0,0,0.022026433,0,0,0,0,0,0,577
0.0,1.0,B,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.083333336,1,1,1,0,0,0,1,0,3,37.0,5.0,1.25,0,0.0,1,0,0.06754773,0,0,0,0,1,0,578
0.0,1.0,C,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.5,1,1,0,1,0,0,0,0,2,42.5,10.0,1.0,1,1.0,0,0,0.913069,0,0,0,0,0,0,579
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.25,1,1,1,0,0,0,1,0,2,30.0,14.0,2.25,0,0.0,0,1,0.7043319,0,0,0,0,1,0,580
0.0,1.0,B,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.5,2,4,0,1,0,0,0,0,3,35.0,3.0,1.0,0,0.0,0,1,0.011747431,0,0,0,0,1,1,582
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.5,2,1,1,0,0,0,1,1,3,35.0,3.0,1.0,0,0.0,0,1,0.011747431,0,0,0,0,1,1,582
0.0,1.0,C,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5,2,1,1,0,0,1,0,0,6,48.0,12.2,2.75,1,1.0,0,0,0.85229075,0,0,0,0,0,0,583
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.5,1,1,1,0,1,0,0,0,6,48.0,12.2,2.125,1,1.0,0,0,0.85229075,0,0,1,0,0,0,583
0.0,1.0,C,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.5,2,1,1,0,0,1,0,0,6,48.0,12.2,2.75,1,1.0,0,0,0.85229075,0,0,0,0,0,0,583
0.0,1.0,B,0,1,0,0,0,1,0,0,1,1,0,0,0,0,4.0,2,1,1,0,0,0,1,0,4,36.0,7.5,2.0,1,0.0,0,1,0.0,0,0,0,0,1,1,584
,0.0,A,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,2,1,1,0,0,1,0,1,4,36.0,7.5,2.0,1,0.0,0,1,0.0,0,0,0,0,1,0,584
1.0,1.0,E,0,1,0,0,0,1,0,0,1,1,0,0,0,0,4.0,1,1,0,0,0,1,0,0,5,46.0,10.333333,1.0,0,0.0,0,1,1.770191,0,0,0,0,1,1,585
0.0,1.0,C,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.1666666,2,3,0,0,1,0,0,0,2,33.0,11.5,2.0,0,0.0,0,1,0.3160793,0,0,0,0,1,1,586
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.25,1,1,1,0,1,0,0,0,5,44.0,10.0,1.5,1,0.0,0,0,1.7731278,0,0,0,0,0,0,587
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1,1,1,1,0,0,0,0,5,44.0,10.0,1.0,1,0.0,0,0,1.7731278,0,0,0,0,0,0,587
0.0,1.0,C,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0,2,2,0,0,0,0,1,0,2,33.0,8.0,2.25,0,0.0,1,0,2.25257,0,0,0,0,1,1,588
